Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,month,VisitorType,Weekend,Revenue
1.0,47.83982,0.0,1.2717193,5.0,56.14059,0.0006582589,0.040616896,0.5553157,0.006856622,3.0,2.0,2.0,2.0,May,Returning_Visitor,False,False
1.0,97.10742,1.0,43.016655,28.0,710.12604,0.012821139,0.031497225,16.574131,-0.015815282,3.0,2.0,1.0,2.0,Nov,Returning_Visitor,False,False
1.0,15.534693,-0.0,-4.7401404,6.0,-0.10135398,0.09189291,0.12427125,-0.4078692,-0.009005608,1.0,1.0,2.0,7.0,May,Returning_Visitor,True,False
0.0,8.3751545,0.0,1.1688026,18.0,2473.0579,0.0038800351,0.016187172,47.817886,0.0044814367,2.0,2.0,3.0,1.0,Oct,Returning_Visitor,False,True
8.0,114.251236,7.0,118.73997,134.0,7411.109,0.021641266,0.041725945,2.0430055,0.0027984846,2.0,2.0,2.0,3.0,June,Returning_Visitor,False,False
1.0,-43.704006,1.0,-6.1220183,8.0,92.07906,0.033356704,0.16554022,-1.4991368,-0.027819859,3.0,2.0,4.0,4.0,June,Returning_Visitor,True,False
1.0,74.87998,0.0,-15.872709,3.0,-31.968298,0.24241489,0.23336676,1.8235751,-0.0021769125,2.0,2.0,6.0,3.0,Mar,Returning_Visitor,False,False
13.0,480.4581,4.0,141.28575,170.0,4597.703,0.0063453102,0.016894545,41.045345,0.0016231929,3.0,4.0,1.0,0.0,Sep,Returning_Visitor,True,False
2.0,17.462606,0.0,3.382908,35.0,1591.4745,0.04554791,0.086405426,0.6012246,0.00933489,2.0,2.0,2.0,10.0,Nov,Returning_Visitor,False,False
7.0,248.85733,0.0,-6.2441077,36.0,891.13763,0.010258218,0.021944944,-0.21570952,-0.003235111,1.0,2.0,2.0,3.0,Sep,Returning_Visitor,False,False
0.0,38.55243,-0.0,-5.776567,5.0,504.70773,0.003195038,0.031232085,-0.37552723,-0.005725885,1.0,0.0,1.0,5.0,Nov,Returning_Visitor,False,False
1.0,16.695307,1.0,95.10761,90.0,3531.4578,0.013675332,0.024630683,-1.0280265,0.8481301,2.0,5.0,1.0,3.0,May,Returning_Visitor,False,False
2.0,47.11434,3.0,102.3985,152.0,4093.431,0.007943069,0.021818873,3.5787714,-0.004683519,2.0,2.0,1.0,4.0,June,Returning_Visitor,False,False
-0.0,-6.9139304,0.0,4.588988,11.0,446.00748,0.003189562,0.016909562,-1.5690111,-0.00075265573,1.0,1.0,1.0,3.0,Dec,Returning_Visitor,False,False
1.0,16.138208,-0.0,-10.252195,18.0,595.9502,0.014711181,0.055113308,0.068750545,-9.634153e-05,2.0,2.0,4.0,2.0,Dec,Returning_Visitor,False,False
6.0,118.723976,-0.0,0.6949905,17.0,843.5802,0.008557349,0.031179864,1.2540399,0.014190072,2.0,2.0,7.0,18.0,Mar,Returning_Visitor,False,False
0.0,20.146307,0.0,3.7251322,17.0,605.54364,0.0078215115,0.028842939,-1.1780819,-0.006047936,2.0,2.0,2.0,5.0,Mar,Returning_Visitor,False,False
6.0,118.54795,-0.0,7.0746255,35.0,1500.8572,0.0005767179,0.008358312,-0.9190324,0.007097656,2.0,2.0,6.0,23.0,Oct,Returning_Visitor,False,False
3.0,25.68035,-0.0,0.798941,34.0,403.3425,0.023960102,0.026798252,8.72137,-0.007965224,8.0,1.0,4.0,10.0,May,Returning_Visitor,False,True
1.0,20.98081,-0.0,-3.0351808,25.0,639.4292,0.0016250202,0.011019652,16.852232,-0.0017856228,1.0,1.0,1.0,2.0,Sep,Returning_Visitor,False,True
4.0,58.09352,2.0,-4.920934,38.0,1164.1375,0.010600689,0.034021966,-0.8213647,-0.00276337,2.0,2.0,2.0,1.0,Aug,Returning_Visitor,False,False
0.0,-10.314749,1.0,56.062252,79.0,1930.5764,0.0040709972,0.015729211,1.1392967,0.010478115,3.0,2.0,3.0,2.0,Nov,Returning_Visitor,False,False
1.0,33.2332,0.0,-19.867105,17.0,403.8834,0.018964358,0.042698335,-0.7323778,0.0009836351,4.0,2.0,3.0,5.0,Mar,Returning_Visitor,True,False
-0.0,7.259501,-0.0,-8.385229,15.0,1750.3844,0.025288153,0.046566732,8.399391,0.012454206,2.0,2.0,8.0,3.0,Dec,Returning_Visitor,False,False
2.0,795.1423,-0.0,-29.06742,24.0,891.50146,-0.0065783337,0.009149519,13.159986,-0.015809456,2.0,1.0,2.0,3.0,May,New_Visitor,False,False
0.0,22.737612,0.0,3.4870589,2.0,323.43112,0.012747355,0.037710827,-1.0867032,0.24096763,2.0,2.0,6.0,2.0,Dec,Returning_Visitor,False,False
-0.0,10.396387,1.0,5.0916753,1.0,50.097866,0.00722888,0.022529477,0.09173219,0.36743438,1.0,1.0,1.0,2.0,May,Returning_Visitor,False,False
-0.0,21.298483,0.0,4.9993367,6.0,543.75726,-0.00035061306,0.009577059,91.34434,0.019413142,2.0,2.0,2.0,6.0,Sep,New_Visitor,False,True
0.0,-7.2272086,-0.0,1.3458503,58.0,1498.6337,0.0044589676,0.02833442,-0.27407727,0.7358117,2.0,2.0,1.0,2.0,May,Returning_Visitor,False,False
5.0,55.56428,6.0,189.54025,55.0,1897.1973,0.012295961,0.021098888,64.98285,0.0074941423,2.0,2.0,3.0,5.0,May,Returning_Visitor,False,False
5.0,86.999916,1.0,5.1017194,54.0,1732.8889,0.0146053815,0.033106998,0.93987674,-0.010138975,3.0,2.0,1.0,2.0,Aug,Returning_Visitor,False,False
0.0,4.139849,0.0,12.785122,18.0,369.9844,0.020192703,0.05558706,1.3403937,0.0029332284,2.0,3.0,4.0,3.0,May,Returning_Visitor,False,False
0.0,9.882608,0.0,-5.4821486,22.0,829.4677,0.027175914,0.062282167,-0.4442776,0.44319436,2.0,2.0,1.0,2.0,May,Returning_Visitor,False,False
10.0,245.24402,0.0,12.550825,37.0,4121.6,0.011037945,0.038099017,3.1248956,0.01482282,2.0,3.0,1.0,2.0,Oct,Returning_Visitor,True,False
2.0,95.67947,0.0,17.236595,35.0,1106.8367,0.004875647,0.00890435,0.9642412,-0.007487187,2.0,2.0,3.0,2.0,May,Returning_Visitor,False,False
2.0,172.18988,0.0,2.9660723,74.0,3200.2598,0.03613357,0.042954408,2.7443953,-0.00015192287,3.0,2.0,3.0,3.0,Nov,Returning_Visitor,True,False
-0.0,29.813951,0.0,116.11719,51.0,2355.982,0.008507818,0.016354606,25.402397,-0.00956616,2.0,3.0,1.0,3.0,Nov,Returning_Visitor,False,False
1.0,-0.092771165,-0.0,-2.572065,6.0,-47.251133,0.02875461,0.08896153,-1.4028691,-0.004168438,2.0,2.0,1.0,3.0,May,Returning_Visitor,False,False
1.0,14.18519,0.0,-13.463484,37.0,1054.9891,0.05039174,0.059555687,1.513662,-0.0016189608,2.0,2.0,4.0,11.0,Aug,Returning_Visitor,False,False
4.0,73.48989,0.0,11.209156,13.0,317.42606,-0.0011821351,0.0032543733,0.17374341,0.011906745,2.0,4.0,3.0,2.0,Oct,New_Visitor,True,False
0.0,19.261702,-0.0,2.1254084,11.0,4.9361215,0.07641402,0.09102879,-0.5041049,0.01654843,4.0,2.0,1.0,11.0,May,Returning_Visitor,False,False
-0.0,-19.887877,-0.0,10.938847,29.0,1726.3959,0.031534657,0.054717228,1.401177,-0.00032308878,2.0,3.0,6.0,8.0,Jul,Returning_Visitor,False,False
1.0,23.54885,-0.0,-4.191015,2.0,165.4465,-0.0035184622,0.0064097354,-0.27367195,0.0052771475,2.0,2.0,1.0,2.0,Mar,Returning_Visitor,False,False
1.0,30.092031,-0.0,-21.349287,13.0,751.37415,0.0019750558,0.011206065,67.33637,0.009081116,1.0,1.0,3.0,4.0,Oct,Returning_Visitor,True,True
-0.0,-13.637297,-0.0,-11.241846,54.0,1377.2052,0.0041424725,0.009851468,0.90644807,0.02721187,2.0,11.0,2.0,2.0,Mar,Returning_Visitor,False,False
2.0,138.34268,0.0,-13.502024,20.0,962.62146,-8.200285e-05,0.0068574892,2.7711904,0.009666933,3.0,2.0,3.0,3.0,Jul,Returning_Visitor,False,True
1.0,9.262903,0.0,-1.2945992,137.0,9008.059,0.005055668,0.013247979,1.6658818,0.006512111,2.0,2.0,2.0,2.0,May,Returning_Visitor,False,False
1.0,-18.070013,0.0,-15.896475,14.0,741.7102,0.001587391,0.021511145,17.193405,-0.009142334,2.0,2.0,5.0,3.0,Dec,Returning_Visitor,False,True
0.0,25.468306,1.0,24.481188,19.0,821.51953,0.017807022,0.040543307,-0.93994266,0.011822527,1.0,1.0,1.0,8.0,Nov,Returning_Visitor,False,False
1.0,27.343756,0.0,-12.752249,11.0,457.01462,0.005795181,0.0196275,0.04798238,-0.0038332734,2.0,2.0,4.0,2.0,Mar,Returning_Visitor,False,False
3.0,140.0904,0.0,3.3868296,122.0,5369.2847,0.012237473,0.027077632,-0.32923684,0.018449342,3.0,2.0,5.0,7.0,Nov,Returning_Visitor,False,False
-0.0,-14.246969,-0.0,-9.100718,-4.0,-160.42569,0.2646484,0.2500612,3.4082873,-0.0022517536,6.0,1.0,4.0,6.0,Feb,Returning_Visitor,False,False
4.0,37.759445,0.0,12.852819,61.0,944.95416,0.0028314441,0.030832311,-0.3444737,-0.014345879,2.0,2.0,2.0,6.0,Sep,Returning_Visitor,False,False
3.0,24.09175,1.0,-4.5915427,10.0,274.66727,0.0105303265,0.05132827,-0.5509766,0.0064078066,1.0,2.0,1.0,3.0,May,Returning_Visitor,False,False
-0.0,8.863977,0.0,9.214983,33.0,770.23627,0.016094038,0.04653861,0.18245713,-0.005123997,3.0,2.0,6.0,2.0,May,Returning_Visitor,False,False
0.0,0.59019697,-0.0,-17.188005,22.0,1647.6138,0.006316701,0.023832045,2.3934524,0.016081577,1.0,1.0,7.0,2.0,Oct,Returning_Visitor,True,False
-0.0,4.133555,0.0,6.5670114,9.0,226.48447,0.026880201,0.062569536,-0.7141035,-0.015775206,2.0,7.0,7.0,2.0,Mar,Returning_Visitor,False,False
1.0,64.84191,-0.0,-33.217136,16.0,1520.6753,0.0074930554,0.041735787,31.33101,-0.019575106,1.0,1.0,7.0,4.0,Oct,Returning_Visitor,False,False
10.0,712.1321,2.0,46.26905,309.0,7168.446,0.0008048584,0.010560957,12.835916,0.51228255,3.0,1.0,1.0,2.0,May,Returning_Visitor,True,True
2.0,162.33868,1.0,77.02205,51.0,1068.31,0.001183821,0.015131068,30.833282,-0.0077255163,2.0,5.0,6.0,4.0,Oct,Returning_Visitor,True,True
1.0,32.048805,0.0,2.5933287,11.0,612.25336,0.002037961,0.03125804,0.25740448,-0.0014542284,2.0,2.0,1.0,2.0,Mar,Returning_Visitor,False,False
-0.0,-14.5894985,-0.0,-14.598257,30.0,972.79297,-0.00041813395,0.013215589,0.5931546,-0.0028371904,3.0,2.0,6.0,2.0,Dec,Returning_Visitor,False,False
0.0,-9.24288,0.0,0.33752283,16.0,136.06686,-0.00059765566,0.04374799,0.3552839,-0.00032370345,2.0,2.0,5.0,2.0,Sep,Returning_Visitor,False,False
0.0,19.604101,-0.0,1.850901,0.0,321.1708,0.0010678192,0.022773987,0.15395086,-0.005922707,2.0,2.0,1.0,2.0,Sep,New_Visitor,False,False
0.0,20.917646,-0.0,-19.001326,16.0,62.42184,0.11534998,0.107751064,0.95446986,0.011945585,2.0,2.0,7.0,1.0,Feb,Returning_Visitor,False,False
0.0,6.259127,0.0,-8.785658,26.0,1360.4442,0.00703247,0.0309558,0.29613414,0.002780499,2.0,3.0,4.0,1.0,Nov,Returning_Visitor,True,False
4.0,58.490837,0.0,27.488598,9.0,346.4252,0.0032639485,0.010084049,-0.73346263,0.27244884,2.0,2.0,7.0,3.0,Mar,Returning_Visitor,False,False
1.0,21.244974,3.0,136.79744,2.0,70.8995,0.0007108302,0.033780858,-1.2718982,-0.00070942,4.0,3.0,4.0,2.0,May,Returning_Visitor,False,False
10.0,218.42204,0.0,-5.041227,51.0,2615.4897,-0.0022540912,0.016302124,0.91207,-0.014905425,2.0,2.0,1.0,6.0,Dec,Returning_Visitor,False,False
-0.0,19.084513,0.0,13.908636,1.0,-65.82633,0.25060382,0.26615703,4.0707326,0.042424545,1.0,2.0,1.0,4.0,May,Returning_Visitor,True,False
1.0,4.9063287,0.0,-0.56595385,26.0,838.94904,-0.002187062,0.011491009,112.91763,-0.020326475,2.0,2.0,7.0,7.0,May,Returning_Visitor,False,True
-0.0,-5.0192237,-0.0,-3.3665636,7.0,183.92642,0.15611364,0.15748993,-0.007990197,-0.011232087,1.0,0.0,5.0,9.0,Feb,Returning_Visitor,False,False
3.0,68.602745,0.0,3.4106543,46.0,559.85474,0.007770784,0.0198219,0.4309918,-0.003829496,2.0,2.0,2.0,2.0,May,Returning_Visitor,False,False
3.0,9.827288,2.0,49.462734,31.0,1865.8446,0.0032888316,0.010584609,11.664083,0.015085002,2.0,2.0,3.0,7.0,Mar,Returning_Visitor,True,False
-0.0,14.24505,0.0,-2.4133356,27.0,588.5295,0.009333837,0.023446938,1.7300497,0.006622119,3.0,4.0,3.0,2.0,Mar,Returning_Visitor,False,False
0.0,-0.9099022,0.0,-13.047342,36.0,2902.5544,0.013698133,0.04653604,0.25588432,0.5849735,2.0,2.0,4.0,4.0,May,Returning_Visitor,False,False
6.0,208.59349,6.0,397.42093,230.0,8053.9233,0.00868197,0.016604181,1.5090533,-0.0075600464,2.0,2.0,4.0,2.0,Dec,Returning_Visitor,False,True
7.0,68.22285,0.0,8.558712,18.0,376.21896,0.016785674,0.032701477,-0.5309289,-0.0019180345,2.0,2.0,1.0,12.0,Dec,Returning_Visitor,False,False
-0.0,10.952761,0.0,3.1304152,16.0,822.96075,0.025329102,0.056825675,0.017775223,-0.02390694,4.0,2.0,2.0,13.0,June,Returning_Visitor,True,False
5.0,397.3646,0.0,-5.110357,14.0,455.1298,0.0015431141,0.01271876,0.78344125,0.011685269,2.0,2.0,4.0,5.0,Nov,New_Visitor,False,False
1.0,10.551264,0.0,-20.38312,40.0,1392.0673,0.000104198334,0.015313557,-0.42284378,-0.0057746265,2.0,2.0,5.0,3.0,Dec,Returning_Visitor,False,False
0.0,39.670216,0.0,8.45327,17.0,-216.97769,0.0072301393,0.02091038,4.5616465,0.0064012613,3.0,4.0,5.0,2.0,Aug,Returning_Visitor,False,False
0.0,-12.010557,0.0,22.455364,16.0,1344.5623,0.043422695,0.051623065,-0.8358863,-0.0020295475,2.0,2.0,3.0,1.0,Nov,Returning_Visitor,False,False
3.0,63.06296,1.0,43.486893,102.0,2397.5754,-0.00086732756,0.0074295485,3.451278,-0.01804837,1.0,4.0,2.0,2.0,Nov,Returning_Visitor,False,False
3.0,69.05478,0.0,8.658447,28.0,1173.6327,-0.0020993203,0.006673132,0.989247,-0.0070448015,2.0,2.0,1.0,2.0,May,Returning_Visitor,False,False
1.0,13.014864,0.0,-2.6058786,47.0,1365.4785,0.00922935,0.03193852,11.145321,-0.00081879454,3.0,2.0,1.0,17.0,Nov,Returning_Visitor,True,False
1.0,81.41606,0.0,6.5283055,12.0,-241.77237,0.009551596,0.054016966,1.4644958,0.014169516,2.0,2.0,5.0,20.0,Nov,Returning_Visitor,False,False
0.0,27.19375,0.0,-2.5822008,1.0,28.619349,0.004494576,0.026431166,0.9951255,-0.0010158661,2.0,2.0,6.0,9.0,Dec,Returning_Visitor,False,False
9.0,100.59281,0.0,4.26109,39.0,1459.2144,0.0031155143,0.023148166,3.456583,-0.008222574,2.0,2.0,1.0,2.0,Dec,Returning_Visitor,False,False
1.0,21.22309,1.0,111.52612,45.0,2318.4998,0.008482972,0.022724453,5.711355,-0.004386576,3.0,2.0,7.0,6.0,Dec,Returning_Visitor,False,False
1.0,17.908365,-0.0,-5.5486197,20.0,703.6351,0.00047126794,0.015392746,1.7813236,-0.0030670408,2.0,2.0,3.0,3.0,Nov,Returning_Visitor,True,False
0.0,12.874056,0.0,5.1929345,9.0,422.75412,-0.004791409,0.071069226,2.6419806,0.0065745953,1.0,1.0,5.0,3.0,Dec,New_Visitor,False,False
5.0,41.068314,6.0,222.69733,21.0,653.5007,0.010930829,0.02785583,4.7624707,0.020833528,2.0,2.0,2.0,3.0,Dec,New_Visitor,False,False
3.0,74.9246,0.0,-14.033262,22.0,825.66125,0.001201667,0.012771175,1.7765371,-0.0059773345,1.0,2.0,5.0,2.0,Dec,New_Visitor,False,True
2.0,10.656443,1.0,-6.4938445,9.0,-178.83902,0.0103268055,0.08176414,-1.813197,0.0075885523,2.0,2.0,4.0,4.0,May,Returning_Visitor,False,False
8.0,178.51654,9.0,694.93787,169.0,9580.138,0.007858597,0.0257905,22.58811,-0.024769472,2.0,2.0,9.0,2.0,Dec,Returning_Visitor,False,True
-0.0,1.3599342,1.0,50.326385,21.0,938.32275,0.010537967,0.02757846,-1.5761718,-0.008436719,3.0,2.0,4.0,2.0,May,Returning_Visitor,True,False
5.0,73.89906,-0.0,-6.151174,7.0,-44.68375,0.00036233486,0.0024692013,0.3268043,-0.027715603,2.0,7.0,7.0,3.0,May,New_Visitor,True,False
5.0,133.8552,0.0,7.355492,16.0,170.4172,0.009572275,0.02378126,1.7915374,0.18549567,2.0,2.0,7.0,4.0,Dec,Returning_Visitor,False,False
8.0,243.2021,0.0,90.076775,28.0,304.33493,-0.0005936491,0.006818258,3.8109243,0.0034571718,2.0,2.0,6.0,2.0,Aug,Returning_Visitor,False,False
0.0,21.13223,0.0,-10.296198,10.0,505.12875,0.00739983,0.024684954,-0.6733249,0.008470641,3.0,2.0,1.0,3.0,Dec,Returning_Visitor,False,False
3.0,22.932169,0.0,-18.19964,15.0,567.0884,0.0009886009,0.019803762,-0.09090932,-0.0076539684,2.0,2.0,2.0,4.0,Mar,Returning_Visitor,False,False
1.0,-30.125471,0.0,50.68001,20.0,241.35214,0.003535837,0.010851693,28.795141,0.059963886,2.0,1.0,6.0,1.0,May,New_Visitor,False,True
7.0,130.89478,0.0,-7.8568244,13.0,597.5913,-0.0012014749,0.0074288407,-0.7346094,-0.00018590124,2.0,2.0,1.0,2.0,May,Returning_Visitor,False,False
1.0,19.395372,2.0,137.2432,23.0,846.0814,0.0038901772,0.018799797,10.652086,-0.0006128754,2.0,2.0,5.0,4.0,May,Returning_Visitor,False,False
0.0,16.898478,-0.0,-0.92753375,10.0,251.16605,0.018501192,0.06389337,2.4852247,-0.010598162,2.0,6.0,4.0,11.0,Dec,Returning_Visitor,False,False
6.0,132.52658,-0.0,1.8338073,2.0,-174.70059,-0.00047762124,0.011265297,-5.1803546,-0.017005028,3.0,2.0,2.0,2.0,Dec,New_Visitor,False,False
8.0,120.304955,-0.0,-2.7131364,21.0,606.43677,-0.0035237484,-0.0010588795,1.5949003,0.0006465633,4.0,2.0,4.0,6.0,May,New_Visitor,False,False
0.0,-1.8515984,0.0,-9.482687,22.0,1375.5066,0.013788589,0.047360007,6.577994,0.010767663,2.0,2.0,8.0,2.0,Dec,Returning_Visitor,False,False
-1.0,0.22005689,0.0,-12.824053,-2.0,-331.0413,0.037620388,0.12758633,-0.8385008,0.00058508484,1.0,2.0,3.0,1.0,Feb,Returning_Visitor,False,False
-0.0,-0.58411944,0.0,4.1647573,24.0,1253.1434,0.002385201,0.01591654,-1.1877564,0.011736585,2.0,3.0,1.0,1.0,Dec,Returning_Visitor,False,False
-0.0,-0.8933083,0.0,13.975063,15.0,589.09094,0.020199507,0.040410373,0.31889215,0.038203623,1.0,1.0,2.0,12.0,May,Returning_Visitor,False,False
-0.0,-1.6187721,0.0,15.793455,20.0,596.62915,0.006825058,0.03940583,-0.009625272,-0.0039694626,2.0,7.0,2.0,2.0,Dec,Returning_Visitor,False,False
4.0,110.59498,0.0,0.35109553,15.0,1310.5845,0.018318001,0.042068005,0.4470245,0.014476767,2.0,2.0,5.0,2.0,Dec,Returning_Visitor,False,False
1.0,11.716547,-0.0,15.063904,39.0,891.4422,0.00046257125,0.0073709125,-1.9715303,0.009885268,4.0,1.0,1.0,3.0,Nov,Returning_Visitor,True,False
1.0,22.051062,-0.0,8.092861,41.0,1284.6257,0.009765204,0.023148563,-0.34714064,-0.001152424,2.0,2.0,1.0,3.0,Dec,Returning_Visitor,False,False
4.0,66.88014,5.0,127.07277,40.0,2250.1228,0.0039492995,0.01859218,21.260046,-0.033010088,3.0,4.0,5.0,2.0,Dec,Returning_Visitor,False,True
3.0,51.500492,0.0,-3.1599329,12.0,421.45407,-7.634227e-05,0.01905144,5.755511,-0.0025669876,2.0,2.0,1.0,2.0,May,New_Visitor,False,False
0.0,26.228014,0.0,-13.682508,16.0,976.05286,0.024552712,0.056449544,0.055246517,-0.008550251,1.0,1.0,5.0,2.0,Mar,Returning_Visitor,False,False
0.0,53.458267,0.0,-14.971514,5.0,422.7839,0.009946221,0.040728614,1.2716438,-0.008387933,1.0,1.0,1.0,3.0,May,Returning_Visitor,True,False
1.0,294.14798,7.0,392.75406,55.0,1311.5402,0.007241996,0.017662091,4.5379386,-0.021233322,3.0,2.0,2.0,2.0,Sep,Returning_Visitor,False,False
2.0,93.78876,0.0,20.638401,27.0,847.3767,0.024110418,0.032692626,5.625797,0.004531989,3.0,2.0,3.0,2.0,Nov,Returning_Visitor,False,False
2.0,99.33229,2.0,26.215475,25.0,1345.3564,0.02641796,0.05052978,0.39947668,-0.016324112,2.0,2.0,7.0,1.0,June,Returning_Visitor,False,False
4.0,149.22679,0.0,9.717066,6.0,315.30124,0.0019618366,0.018285096,-0.6187776,0.15666984,2.0,2.0,2.0,3.0,May,Returning_Visitor,False,False
12.0,107.5227,2.0,25.478199,303.0,7008.907,0.0010861662,0.0031375892,4.217711,0.017382162,3.0,2.0,2.0,5.0,Jul,Returning_Visitor,False,False
9.0,165.40633,3.0,160.78339,37.0,1577.8359,0.0019949805,0.017189585,134.91249,0.013444552,2.0,2.0,9.0,3.0,Dec,New_Visitor,False,True
0.0,-4.330343,0.0,1.3131584,13.0,286.00504,-0.0037117023,0.013760717,-2.1832478,0.011452341,1.0,2.0,3.0,6.0,May,Returning_Visitor,False,False
1.0,50.88299,0.0,14.342966,7.0,320.28525,0.008520417,0.027009185,2.609899,-0.0068486724,2.0,7.0,4.0,1.0,Mar,Returning_Visitor,True,False
8.0,209.43112,3.0,366.82025,63.0,1537.7288,0.012764836,0.02873091,-1.066543,-0.0014528501,2.0,4.0,1.0,5.0,Nov,Returning_Visitor,True,False
1.0,-21.808142,0.0,-0.27067724,26.0,436.24057,0.0016414096,0.028661205,1.8852237,0.018697003,2.0,2.0,5.0,1.0,May,Returning_Visitor,True,False
3.0,18.085413,-0.0,-2.4624994,14.0,554.33655,0.02057526,0.0446601,-0.48909506,-0.0006088856,2.0,2.0,1.0,2.0,Oct,Returning_Visitor,False,False
-0.0,4.692721,0.0,-19.452482,6.0,58.5881,0.27496946,0.2673357,-0.17932542,0.0026507992,1.0,1.0,4.0,12.0,Nov,Returning_Visitor,False,False
1.0,10.045092,0.0,-8.55887,4.0,-79.58317,0.096276626,0.11077733,0.5077688,0.069346845,3.0,2.0,2.0,3.0,May,Returning_Visitor,False,False
0.0,-13.359854,-0.0,-2.703016,9.0,316.27682,0.05339065,0.09228547,0.8566238,0.0066911,2.0,2.0,2.0,2.0,Mar,Returning_Visitor,False,False
-0.0,-6.538587,-0.0,1.0068763,12.0,314.3029,-0.0014859102,0.02506564,-0.010040597,-0.00089558767,2.0,5.0,1.0,1.0,Nov,Returning_Visitor,False,False
3.0,54.61335,-0.0,7.3907247,47.0,605.2896,-0.0021864288,0.0054536955,29.056763,-0.0013466756,2.0,2.0,3.0,1.0,May,Returning_Visitor,True,True
-0.0,-5.4017844,0.0,1.6237205,21.0,1028.5919,0.00267859,0.020866882,0.35543075,-0.0076002497,2.0,2.0,1.0,2.0,Nov,Returning_Visitor,False,False
0.0,-3.104589,0.0,11.56592,3.0,246.55472,0.1588055,0.17582443,-0.5996588,0.010629745,2.0,2.0,1.0,4.0,Oct,Returning_Visitor,False,False
0.0,11.303537,0.0,5.7955537,6.0,276.37418,-0.0014988201,0.07188062,-0.8594287,-0.010702716,3.0,2.0,2.0,2.0,Dec,Returning_Visitor,False,False
4.0,105.490906,1.0,22.684263,12.0,192.62192,0.0028482508,0.018487878,7.980161,-0.020954223,2.0,2.0,1.0,2.0,Dec,New_Visitor,False,False
0.0,-14.718367,-0.0,-16.177252,15.0,549.1211,0.00108145,0.01473347,0.48313728,-0.00141347,2.0,2.0,5.0,2.0,Mar,New_Visitor,False,False
5.0,80.48009,0.0,-0.20215763,23.0,343.4957,0.018541144,0.04126954,-0.6011327,0.03589751,2.0,2.0,3.0,4.0,May,Returning_Visitor,False,False
0.0,7.405909,0.0,15.276934,6.0,116.68319,0.109757155,0.12721045,-1.9963421,-0.009127976,2.0,1.0,5.0,2.0,May,Returning_Visitor,False,False
-0.0,-1.254377,-0.0,-0.59318316,2.0,395.76443,0.0033958554,0.033807766,3.1108513,-0.00481149,5.0,1.0,3.0,8.0,Dec,Returning_Visitor,False,False
4.0,115.95346,0.0,15.299593,1.0,339.1295,0.010308942,0.030781282,-2.263569,0.010068638,3.0,2.0,4.0,2.0,Nov,Returning_Visitor,False,False
-0.0,14.188784,-0.0,-0.9390999,44.0,1288.1667,0.0025372356,0.015754363,-1.8604401,0.0033159312,1.0,1.0,1.0,3.0,Nov,Returning_Visitor,True,False
0.0,-21.386267,0.0,24.538822,18.0,439.43997,-0.00025933227,0.018907528,0.12749831,0.005997086,2.0,5.0,2.0,2.0,Dec,Returning_Visitor,False,False
2.0,6.5506387,-0.0,7.3346105,4.0,-68.03739,0.014231358,0.029012011,-0.39848885,0.8217462,2.0,6.0,2.0,5.0,May,Returning_Visitor,False,False
3.0,44.04011,0.0,4.8928933,12.0,690.7387,0.0056577213,0.037565846,0.6315095,0.00023886753,2.0,2.0,7.0,1.0,Mar,Returning_Visitor,False,False
-0.0,-20.457983,2.0,310.79538,33.0,1054.657,-0.004294442,0.008405902,0.9892518,-0.0084401835,2.0,2.0,4.0,1.0,Mar,Returning_Visitor,False,False
-0.0,-7.529325,0.0,10.241423,4.0,-161.51602,0.19959547,0.19492604,1.7165772,0.11102068,1.0,7.0,4.0,1.0,May,Returning_Visitor,False,False
5.0,186.73418,6.0,506.24023,71.0,2835.726,0.01809855,0.03407667,17.104248,0.00018980546,1.0,1.0,5.0,7.0,Nov,Returning_Visitor,False,True
0.0,12.80234,0.0,-1.7405144,21.0,355.85214,0.0017019158,0.0146600595,80.3317,0.005544396,2.0,1.0,3.0,3.0,Mar,Returning_Visitor,False,True
2.0,28.625975,-0.0,-17.36786,5.0,-60.97611,0.0056758113,0.034261685,0.8862297,0.019721212,2.0,2.0,3.0,2.0,May,Returning_Visitor,False,False
1.0,-8.0790615,-0.0,7.265343,13.0,1244.6024,-0.0051178727,0.036928173,0.56420296,0.24577521,2.0,2.0,3.0,4.0,May,Returning_Visitor,False,False
-0.0,14.816584,0.0,7.0710206,30.0,456.31754,0.023397574,0.044901002,0.111134216,-0.014413664,2.0,2.0,2.0,5.0,May,Returning_Visitor,False,False
1.0,16.960482,0.0,-6.0304313,8.0,370.73624,0.0019638594,0.03484257,1.940102,0.00018760381,2.0,2.0,1.0,3.0,Nov,New_Visitor,False,False
2.0,32.150013,1.0,-7.9854827,47.0,2225.8635,0.014906762,0.039262842,8.317549,0.011801871,3.0,2.0,1.0,4.0,May,Returning_Visitor,False,False
-0.0,21.499323,-0.0,-8.355257,0.0,130.40549,0.26642027,0.25738272,-0.58371764,0.18737873,2.0,2.0,2.0,3.0,May,Returning_Visitor,True,False
6.0,933.43115,0.0,-20.759447,29.0,2880.5735,-0.0021643694,-0.0030531466,1.2749816,-0.015105734,0.0,1.0,1.0,2.0,Sep,New_Visitor,False,False
